SEL;CODBARRA;DESCRICAO;VRCUSTO;CUSTO_REPOSICAO;VRVENDA;ATIVO;ATIVO_COMPRA;ATACAREJO;COMISSAO;FORNECEDOR;CODDPTO;DEPARTAMENTO;GRUPO;SUBGRUPO;SECAO;UNIDADE;MARKUP;CODFOR;ALIQUOTA;BALANCA;PROMOCAO;VRPROMO;VRCLUBEFIDELIDADE;PIS;TIPOPIS;FATORKG;FATORCX;CODBALANCA;DESCMAX;ESPECIFICACAO;COMPOSICAO;CODIGO;COD_GRUPO;COD_SUBGRUPO;CEST;DATA_ALTERACAO;CUSTO_TOTAL;DATA_ALTERACAO_PRECO;NCM;COMECO_DESCRICAO;IDEMPRESA;DATA_CADASTRO;MARGEM_CALCULADA;GRUPO_PRECO;IDPISCOFINS;DESPIS;IMPRIMIRCOMP;COD_GRUPOPRECO;ATACADO;VRDESCPRECO2_MP;VRDESCPRECO2_PRO;TPDESCPRECO2;QTDE_ESTOQUE;QTDE_DEPOSITO;QTDE_TOTAL;PRODUTO_PAI;DESCRICAO_RESUMIDA;DESCRICAO_WEB;DESCRICAO_BALANCA;QUANTIDADE;ALTERA_DESCRICAO_COTACAO;PERDA;IDMARCA;MARCA;ETQ_IMPRESSA;VASILHAME;COD_FIGURA_FISCAL;FIGURA_FISCAL;POSSUI_RECEITA;FATOR_FILHO;QTDE_ETIQUETAS;VLRPROMOCAO;REALIZA_TROCA;COTACAO;EST_MINIMO;EST_MAXIMO;EST_ATUAL_X_MINIMO;EST_ATUAL_X_MAXIMO;UNIDADE_APRESENTACAO;CONTEUDO_EMBALAGEM;APRESENTACAO_ETIQUETA;VLR_APRESENTACAO;CODOPERADOR;TIPO_PRODUTO;ABC;PERC_ABC;DATA_ABC
T;"7,90E+12";RACAO P/CAES CAPITAO DOG CARNE SACO 14KG;"44,32";"45,76";"57,9";S;S;N;;ADIMAX INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;9;PET SHOP;RACOES;RACAO P/CAES;;SC;"9,44";38845;STB;N;N;0;;S;N;1;1;1;;;N;875851;100;101;2200100;09/04/2024;"40,22";09/04/2024;23099010;R;2;14/05/2021;"20,97";;13;TRIBUTADOS;N;;N;;;;7;0;7;;RACAO P/CAES CAPITAO DOG CARNE SACO 14KG;RACAO P/CAES CAPITAO DOG CARNE SACO 14KG;RACAO P/CAES CAPITAO DOG CARNE SACO 14KG;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"57,9";845;;;;
T;"7,90E+12";RACAO QUATREE ADULTO TODAS AS RACAS CARNE 15KG;50;50;"94,95";S;S;N;;ADIMAX INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;9;PET SHOP;RACOES;RACAO P/CAES;;UN;0;38845;STB;N;N;0;;S;N;1;10;1;;;N;906975;100;101;2200100;27/02/2024;0;27/02/2024;23099010;R;2;29/11/2023;"47,34";;13;TRIBUTADOS;N;;N;;;;11;0;11;;RACAO QUATREE ADULTO TODAS AS RACAS CARNE 15KG;RACAO QUATREE ADULTO TODAS AS RACAS CARNE 15KG;RACAO QUATREE ADULTO TODAS AS RACAS CARNE 15KG;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"94,95";2826;N;;;
T;61612;REFRI.ARTEMIS GUARANA GFA 185ML;"0,42";"0,42";"1,2";S;S;;;ANTONIO AMILTON BRAGA DA SILVA;4263;LANCHONETE;BALANﾇO LJ 02 2020;LANCHONETE;LANCHONETE;UN;12;54292;STB;N;N;"0,4";;S;;1;48;1;;;N;61612;6164;4265;301000;12/04/2024;"0,48";05/04/2024;22021000;R;2;;65;;14;MONOFASICO;N;;N;;;;816;0;816;;REFRI.ARTEMIS GUARANA GFA 185ML;REFRI.ARTEMIS GUARANA GFA 185ML;REFRI.ARTEMIS GUARANA GFA 185ML;;;N;;;N;N;6;SUBSTITUICAO;N;;;"0,4";S;N;0;0;MAIOR;MAIOR;;1;1;"1,2";;;;;
T;"7,90E+12";REFRI.ARTEMIS MACA PET 2LT;"3,71";"3,71";"5,39";S;S;;;ANTONIO AMILTON BRAGA DA SILVA;5;AGROPECUARIA;BALANﾇO LJ 02 2020;"2,0 LITROS";;UN;10;54292;STB;N;N;"2,89";;S;;1;6;1;;;N;87063;6164;38;301000;12/04/2024;"3,96";05/04/2024;22021000;R;2;;"31,17";;14;MONOFASICO;N;;N;;0;D;72;0;72;;REFRI.ARTEMIS MACA PET 2LT;REFRI.ARTEMIS MACA PET 2LT;REFRI.ARTEMIS MACA PET 2LT;;;N;;;N;N;6;SUBSTITUICAO;N;;;"2,89";S;N;0;0;MAIOR;MAIOR;;1;1;"5,39";;;;;
T;"7,89E+12";REFRI.COCA COLA GFA 1LT LIQ UN;"2,15";"2,59";"3,59";S;S;;;UBERLANDIA REFRESCOS LTDA.;13;BEBIDAS;BALANﾇO LJ 02 2020;GARRAFAS;;UN;"-91,34";10806;STB;N;N;0;;S;;1;12;1;;;N;191425;6164;36;301000;03/05/2024;"2,54";03/05/2024;22021000;R;2;;"27,86";;14;MONOFASICO;N;;N;;0;D;48;0;48;;REFRI.COCA COLA GFA 1LT LIQ UN;REFRI.COCA COLA GFA 1LT LIQ UN;REFRI.COCA COLA GFA 1LT LIQ UN;;;N;;;N;N;6;SUBSTITUICAO;N;;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"3,59";;;;;
T;"7,89E+12";REFRI.COCA COLA LATA 310ML;"1,4";"1,78";"2,5";S;S;;;UBERLANDIA REFRESCOS LTDA.;9;PET SHOP;BALANﾇO LJ 02 2020;LATA;;UN;0;10806;STB;N;N;;;S;N;1;6;1;;;N;833681;6164;35;301100;29/04/2024;"1,78";08/05/2024;22021000;R;2;02/03/2018;"28,8";;14;MONOFASICO;N;;N;;0;D;666;0;666;;REFRI.COCA COLA LATA 350ML;REFRI.COCA COLA LATA 350ML;REFRI.COCA COLA LATA 350ML;;;N;;;N;N;6;SUBSTITUICAO;N;;;;S;N;0;0;MAIOR;MAIOR;;1;1;"2,5";625;;;;
T;"7,89E+12";REFRI.COCA COLA MENOS ACUCAR PET 2L;"4,69";"5,34";"7,99";S;S;N;;ANTONIO DE PADUA ALVES E CIA LTDA;13;BEBIDAS;BALANﾇO LJ 02 2020;"2,0 LITROS";;UN;"-89,16";10798;STB;N;N;0;;S;N;1;6;1;;;N;876576;6164;38;301000;07/05/2024;"5,35";05/04/2024;22021000;R;2;07/06/2021;"33,17";;14;MONOFASICO;N;;N;;0;D;870;0;870;;REFRI.COCA COLA MENOS ACUCAR PET 2L;REFRI.COCA COLA MENOS ACUCAR PET 2L;REFRI.COCA COLA MENOS ACUCAR PET 2L;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"7,99";1128;;;;
T;"7,89E+12";REFRI.COCA COLA PET 1 LT;"3,04";"3,59";"4,89";S;S;;;UBERLANDIA REFRESCOS LTDA.;9;PET SHOP;REFRIGERANTES;"2,0 LITROS";;UN;11;10806;STB;N;N;"3,99";;S;N;1;12;1;;;N;811471;27;38;301000;13/05/2024;"3,49";05/04/2024;22021000;R;2;09/10/2015;"26,58";;14;MONOFASICO;N;;N;;0;D;24;0;24;;REFRI.COCA COLA PET 1 LT;REFRI.COCA COLA PET 1 LT;REFRI.COCA COLA PET 1 LT;;;N;;;N;N;6;SUBSTITUICAO;N;;;"3,99";S;N;0;0;MAIOR;MAIOR;;1;1;"4,89";625;;;;
T;78908901;REFRI.COCA COLA PET 200ML;"0,69";"0,9";"1,49";S;S;N;;UBERLANDIA REFRESCOS LTDA.;9;PET SHOP;BALANﾇO LJ 02 2020;PETS MENOR QUE 600ML;;UN;11;10806;STB;N;N;;;S;N;1;12;1;;;N;837178;6164;44;301000;13/05/2024;"0,91";05/04/2024;22021000;R;2;05/09/2018;"39,6";;14;MONOFASICO;N;;N;;0;D;744;0;744;;REFRI.COCA COLA PET 200ML;REFRI.COCA COLA PET 200ML;REFRI.COCA COLA PET 200ML;;N;N;;;N;N;6;SUBSTITUICAO;N;;;;S;N;0;0;MAIOR;MAIOR;;1;1;"1,49";87;;;;
T;"7,89E+12";REFRI.COCA COLA PET 3L MENOS ACUCAR;"5,7";"6,69";"8,49";S;S;N;;UBERLANDIA REFRESCOS LTDA.;9;PET SHOP;REFRIGERANTES;"3,0 LITROS";;UN;20;10806;STB;N;N;;;S;N;1;6;1;;;N;847632;27;40;301000;29/04/2024;"6,48";26/04/2024;22021000;R;2;29/01/2020;"21,2";;14;MONOFASICO;N;;N;;0;D;2100;0;2100;;REFRI.COCA COLA PET 3L MENOS ACUCAR;REFRI.COCA COLA PET 3L MENOS ACUCAR;REFRI.COCA COLA PET 3L MENOS ACUCAR;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;;S;N;0;0;MAIOR;MAIOR;;1;1;"8,49";1446;;;;
T;"7,89E+12";REFRI.FANTA LARANJA LATA 310ML;"1,28";"1,65";"2,35";S;S;;;UBERLANDIA REFRESCOS LTDA.;9;PET SHOP;BALANﾇO LJ 02 2020;LATA;;UN;"-89,76";10806;STB;N;N;0;;S;N;1;6;1;;;N;833106;6164;35;301100;17/04/2024;"1,65";17/04/2024;22021000;R;2;19/01/2018;"29,79";;14;MONOFASICO;N;;N;;0;D;3;0;3;;REFRI.FANTA LARANJA LATA 310ML;REFRI.FANTA LARANJA LATA 310ML;REFRI.FANTA LARANJA LATA 310ML;;;N;;;N;N;6;SUBSTITUICAO;N;;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"2,35";423;;;;
T;"7,89E+12";REFRI.FANTA UVA PET 2LT;"3,41";"4,11";"5,99";S;S;;;UBERLANDIA REFRESCOS LTDA.;5;AGROPECUARIA;REFRIGERANTES;"2,0 LITROS";;UN;11;10806;STB;N;N;0;;S;;1;6;1;;;N;73127;27;38;301000;13/05/2024;"4,09";05/04/2024;22021000;R;2;;"31,39";;14;MONOFASICO;N;;N;;0;D;18;0;18;;REFRI.FANTA UVA PET 2LT;REFRI.FANTA UVA PET 2LT;REFRI.FANTA UVA PET 2LT;;;N;;;N;N;6;SUBSTITUICAO;N;;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"5,99";;;;;
T;"7,90E+12";REFRI.MINEIRO GUARANA PET 2LT;"4,09";"4,09";"5,59";S;S;;;DISTRIB BEBIDAS MINEIRO MARRA LTDA;5;AGROPECUARIA;BALANﾇO LJ 02 2020;"2,0 LITROS";;UN;15;11526;STB;N;N;0;;S;;1;6;1;;;N;574099;6164;38;301000;04/05/2024;"4,09";05/04/2024;22021000;R;2;;"26,83";;14;MONOFASICO;N;;N;;0;D;840;0;840;;REFRI.MINEIRO GUARANA PET 2LT;REFRI.MINEIRO GUARANA PET 2LT;REFRI.MINEIRO GUARANA PET 2LT;;;N;;;N;N;6;SUBSTITUICAO;N;;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"5,59";;;;;
T;"7,89E+12";REFRI.SCHWEPPES CITRUS 310ML;"1,26";"1,63";"2,89";S;S;;;UBERLANDIA REFRESCOS LTDA.;9;PET SHOP;REFRIGERANTES;LATA;;UN;30;10806;STB;N;N;0;;S;N;1;6;1;;;N;833105;27;35;301100;13/05/2024;"1,65";05/04/2024;22021000;R;2;19/01/2018;"43,6";;14;MONOFASICO;N;;N;;0;D;9;0;9;;REFRI.SCHWEPPES CITRUS 310ML;REFRI.SCHWEPPES CITRUS 310ML;REFRI.SCHWEPPES CITRUS 310ML;;;N;;;N;N;6;SUBSTITUICAO;N;;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"2,89";625;;;;
T;"7,90E+12";REFRIG. IT GUARANA PET 2L;"2,91";"2,91";"4,2";S;S;;;AGUA BRANCA COM & DISTR DE BEBIDAS LTDA;13;BEBIDAS;REFRIGERANTES;"2,0 LITROS";;UN;10;38601;STB;N;N;"2,39";;S;N;1;6;1;;;N;803965;27;38;301100;17/04/2024;"2,91";17/04/2024;22021000;R;2;07/11/2014;"30,71";;14;MONOFASICO;N;;N;;;;6;0;6;;REFRIG. IT GUARANA PET 2L;REFRIG. IT GUARANA PET 2L;REFRIG. IT GUARANA PET 2L;;;N;;;N;N;6;SUBSTITUICAO;N;;;"2,39";S;N;0;0;MAIOR;MAIOR;;1;1;"4,2";87;;;;
T;"7,90E+12";REFRIG. IT LARANJA PET 2L;"2,56";"2,56";"4,2";S;S;;;AGUA BRANCA COM & DISTR DE BEBIDAS LTDA;13;BEBIDAS;REFRIGERANTES;"2,0 LITROS";;UN;10;38601;STB;N;N;"2,39";;S;N;1;6;1;;;N;803966;27;38;301100;16/04/2024;"2,56";16/04/2024;22021000;R;2;07/11/2014;"39,05";;14;MONOFASICO;N;;N;;0;D;48;0;48;;REFRIG. IT LARANJA PET 2L;REFRIG. IT LARANJA PET 2L;REFRIG. IT LARANJA PET 2L;;;N;;;N;N;6;SUBSTITUICAO;N;;;"2,39";S;N;0;0;MAIOR;MAIOR;;1;1;"4,2";87;;;;
T;"7,89E+12";REFRIG. SUKITA LARANJA 200ML;"0,93";"0,93";"1,2";S;S;N;;DIST BEB. E ALIM. DO ALTO PARANAIBA LTDA;9;PET SHOP;BALANﾇO LJ 02 2020;"2,0 LITROS";;UN;10;57722;STB;N;N;0;;S;N;1;12;1;;;N;877093;6164;38;301000;09/03/2024;"0,93";21/06/2021;22021000;R;2;21/06/2021;"22,5";;14;MONOFASICO;N;;N;;;;132;0;132;;REFRIG. SUKITA LARANJA 200ML;REFRIG. SUKITA LARANJA 200ML;REFRIG. SUKITA LARANJA 200ML;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"1,2";1127;;;;
T;"7,90E+12";SAB LIQ TOK BOTHANICO ERVA DOCE 1.900L;"11,59";"11,59";"14,99";S;S;N;;PAULO J. MALASPINA DE SOUSA EIRELI.;22;PERFUMARIA - BELEZA;SHAMPOO E CONDICIONADOR;CONDICIONADOR;;UN;18;47242;STB;N;N;;;S;N;1;1;1;;;N;842538;257;4959;2002600;12/01/2024;"11,59";05/04/2024;33059000;S;2;31/05/2019;"22,68";;14;MONOFASICO;N;;N;;;;1;0;1;;SAB LIQ TOK BOTHANICO ERVA DOCE 1.900L;SAB LIQ TOK BOTHANICO ERVA DOCE 1.900L;SAB LIQ TOK BOTHANICO ERVA DOCE 1.900L;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;;S;N;0;0;MAIOR;MAIOR;;1;1;"14,99";1105;;;;
T;"7,90E+12";SABAO EM PEDRA YPE NEUTRO 5UN 180G;7;7;"11,4";S;S;N;;WMB SUPERMERCADOS DO BRASIL LTDA;1;DEPARTAMENTO PADRAO;GRUPO PADRAO;SUB GRUPO PADRAO;;UN;0;57380;T01;N;N;0;;S;N;1;20;1;;;N;887924;2;0;;01/04/2024;0;05/04/2024;34011900;S;2;08/01/2022;"38,6";;13;TRIBUTADOS;N;;N;;0;D;5;0;5;;SABAO EM PEDRA YPE NEUTRO 5UN 180G;SABAO EM PEDRA YPE NEUTRO 5UN 180G;SABAO EM PEDRA YPE NEUTRO 5UN 180G;;N;N;;;N;N;18;TRIBUTADO 18%;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"11,4";867;;;;
T;"7,89E+12";SABAO EM PO BRILHANTE LIMPEZA TOTAL CX 1.6KG;15;"16,03";"18,6";S;S;N;;WMB SUPERMERCADOS DO BRASIL LTDA;1;DEPARTAMENTO PADRAO;GRUPO PADRAO;SUB GRUPO PADRAO;;UN;0;57380;STB;N;N;0;;S;N;1;9;1;;;N;893873;2;0;1100400;17/04/2024;0;17/04/2024;34025000;S;2;15/07/2022;"13,82";;13;TRIBUTADOS;N;;N;;0;D;24;0;24;;SABAO EM PO BRILHANTE LIMPEZA TOTAL CX 1.6KG;SABAO EM PO BRILHANTE LIMPEZA TOTAL CX 1.6KG;SABAO EM PO BRILHANTE LIMPEZA TOTAL CX 1.6KG;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"18,6";867;N;;;
T;"7,89E+12";SABAO EM PO BRILHANTE LIMPEZA TOTAL CX 1.6KG PG 1.450KG;"16,99";"16,99";"17,9";S;S;N;;P. SEVERINI NETTO COMERCIAL LTDA;1;DEPARTAMENTO PADRAO;GRUPO PADRAO;SUB GRUPO PADRAO;;UN;0;56978;STB;N;N;0;;S;N;1;9;1;;;N;898841;2;0;1100700;09/10/2023;0;05/04/2024;34025000;S;2;18/01/2023;"5,08";;13;TRIBUTADOS;N;;N;;0;D;22;0;22;;SABAO EM PO BRILHANTE LIMPEZA TOTAL CX 1.6KG PG 1.450KG;SABAO EM PO BRILHANTE LIMPEZA TOTAL CX 1.6KG PG 1.450KG;SABAO EM PO BRILHANTE LIMPEZA TOTAL CX 1.6KG PG 1.450KG;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"17,9";2666;N;;;
T;"7,89E+12";SABAO EM PO BRILHANTE LIMPEZA TOTAL SC 800G;"5,45";"6,17";"12,9";S;S;N;;ATACADAO S.A.;1;DEPARTAMENTO PADRAO;GRUPO PADRAO;SUB GRUPO PADRAO;;UN;10;55234;STB;N;N;0;;S;N;1;16;1;;;N;847949;2;0;1100700;14/05/2024;"4,3";05/04/2024;34025000;S;2;04/03/2020;"52,17";;13;TRIBUTADOS;N;;N;;0;D;24;0;24;;SABAO EM PO BRILHANTE LIMPEZA TOTAL SC 800G;SABAO EM PO BRILHANTE LIMPEZA TOTAL SC 800G;SABAO EM PO BRILHANTE LIMPEZA TOTAL SC 800G;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"12,9";1446;;;;
T;"7,89E+12";SABAO EM PO OMO LAV PERF ATIVO CONC 800G;"6,92";"6,92";"15,9";S;S;N;;WMB SUPERMERCADOS DO BRASIL LTDA;1;DEPARTAMENTO PADRAO;BALANﾇO LJ 02 2020;SUB GRUPO PADRAO;;UN;8;57380;STB;N;N;;;S;N;1;20;1;;;N;842212;6164;0;1100700;01/04/2024;"6,83";05/04/2024;34025000;S;2;09/05/2019;"56,48";;13;TRIBUTADOS;N;;N;;0;D;79;0;79;;SABAO EM PO OMO LAV PERF ATIVO CONC 800G;SABAO EM PO OMO LAV PERF ATIVO CONC 800G;SABAO EM PO OMO LAV PERF ATIVO CONC 800G;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;;S;N;0;0;MAIOR;MAIOR;;1;1;"15,9";1128;;;;
T;"7,89E+12";SABAO EM PO OMO LAV PERF ATIVO CONC CX. 1.6KG;"12,84";"12,84";"26,9";S;S;N;;MARTINS COMERCIO E SERV.DIST.S.A.;1;DEPARTAMENTO PADRAO;BALANﾇO LJ 02 2020;SUB GRUPO PADRAO;;UN;8;10045;STB;N;N;;;S;N;1;9;1;;;N;844325;6164;0;1100400;03/05/2024;"13,67";05/04/2024;34025000;S;2;27/08/2019;"52,27";;13;TRIBUTADOS;N;;N;;0;D;18;0;18;;SABAO EM PO OMO LAV PERF ATIVO CONC CX. 1.6KG;SABAO EM PO OMO LAV PERF ATIVO CONC CX. 1.6KG;SABAO EM PO OMO LAV PERF ATIVO CONC CX. 1.6KG;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;;S;N;0;0;MAIOR;MAIOR;;1;1;"26,9";1128;;;;
T;"7,90E+12";"SABAO EM PO TIXAN MACIEZ ROSA SC 2,4KG";"18,65";"22,44";"32,4";S;S;N;;QU仡ICA AMPARO LTDA.;1;DEPARTAMENTO PADRAO;BALANﾇO LJ 02 2020;SUB GRUPO PADRAO;;UN;0;60144;STB;N;N;0;;S;N;1;6;1;;;N;889566;6164;0;1100400;09/03/2024;0;05/04/2024;34025000;S;2;14/03/2022;"30,74";;13;TRIBUTADOS;N;;N;;0;D;36;0;36;;SABAO EM PO TIXAN MACIEZ ROSA SACHE 2KG;SABAO EM PO TIXAN MACIEZ ROSA SACHE 2KG;SABAO EM PO TIXAN MACIEZ ROSA SACHE 2KG;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"32,4";1426;N;;;
T;"7,90E+12";SABAO EM PO TIXAN MACIEZ SACHE 4KG;"30,27";"36,85";"54,9";S;S;N;;QU仡ICA AMPARO LTDA.;1;DEPARTAMENTO PADRAO;GRUPO PADRAO;SUB GRUPO PADRAO;;UN;0;60144;STB;N;N;0;;S;N;1;4;1;;;N;889583;2;0;1100400;09/03/2024;0;05/04/2024;34025000;S;2;15/03/2022;"32,88";;13;TRIBUTADOS;N;;N;;0;D;20;0;20;;SABAO EM PO TIXAN MACIEZ SACHE 4KG;SABAO EM PO TIXAN MACIEZ SACHE 4KG;SABAO EM PO TIXAN MACIEZ SACHE 4KG;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"54,9";1426;N;;;
T;"7,90E+12";SABAO EM PO TIXAN MACIEZ SACHE 800G;"6,68";"7,98";"10,5";S;S;N;;QUIMICA AMPARO LTDA;1;DEPARTAMENTO PADRAO;BALANﾇO LJ 02 2020;SUB GRUPO PADRAO;;UN;0;10462;STB;N;N;0;;S;N;1;20;1;;;N;889559;6164;0;1100400;28/11/2023;0;05/04/2024;34025000;S;2;14/03/2022;24;;13;TRIBUTADOS;N;;N;;0;D;45;0;45;;SABAO EM PO TIXAN MACIEZ SACHE 800G;SABAO EM PO TIXAN MACIEZ SACHE 800G;SABAO EM PO TIXAN MACIEZ SACHE 800G;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"10,5";1426;N;;;
T;"7,90E+12";SABAO EM PO TIXAN PRIMAVERA SACHE 4KG;"27,69";"34,19";"54,9";S;S;N;;QU仡ICA AMPARO LTDA.;1;DEPARTAMENTO PADRAO;GRUPO PADRAO;SUB GRUPO PADRAO;;UN;0;60144;STB;N;N;0;;S;N;1;4;1;;;N;889552;2;0;1100400;09/03/2024;0;05/04/2024;34025000;S;2;14/03/2022;"37,72";;13;TRIBUTADOS;N;;N;;0;D;18;0;18;;SABAO EM PO TIXAN PRIMAVERA SACHE 4KG;SABAO EM PO TIXAN PRIMAVERA SACHE 4KG;SABAO EM PO TIXAN PRIMAVERA SACHE 4KG;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"54,9";1426;N;;;
T;"7,90E+12";"SABAO EM PO TIXAN PRIMAVERA SC 2,4KG";"18,65";"22,44";31;S;S;N;;QU仡ICA AMPARO LTDA.;1;DEPARTAMENTO PADRAO;GRUPO PADRAO;SUB GRUPO PADRAO;;UN;0;60144;STB;N;N;0;;S;N;1;6;1;;;N;889565;2;0;1100400;09/03/2024;0;05/04/2024;34025000;S;2;14/03/2022;"27,61";;13;TRIBUTADOS;N;;N;;0;D;15;0;15;;"SABAO EM PO TIXAN PRIMAVERA SC 2,4KG";"SABAO EM PO TIXAN PRIMAVERA SC 2,4KG";"SABAO EM PO TIXAN PRIMAVERA SC 2,4KG";;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;31;1426;N;;;
T;"7,90E+12";SABAO PO TIXAN PRIMAVERA LV800G PG720G;"7,99";"9,33";10;S;S;N;;QUIMICA AMPARO LTDA;1;DEPARTAMENTO PADRAO;GRUPO PADRAO;SUB GRUPO PADRAO;;UN;0;10462;STB;N;N;0;;S;N;1;20;1;;;N;891244;2;0;1100400;31/08/2023;0;05/04/2024;34025000;S;2;11/04/2022;"6,7";;13;TRIBUTADOS;N;;N;;;;104;0;104;;SABAO PO TIXAN PRIMAVERA LV800G PG720G;SABAO PO TIXAN PRIMAVERA LV800G PG720G;SABAO PO TIXAN PRIMAVERA LV800G PG720G;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;10;1426;N;;;
T;"7,89E+12";SABONETE FRANCIS ROSA NEGRA TURQUIA CX LUXO 90G;"1,5";"1,5";"3,7";S;S;N;;MARTINS COMERCIO E SERV.DIST.S.A.;5009;HIGIENE;HIGIENE PESSOAL;SABONETE;;UN;0;10045;STB;N;N;;;S;N;1;12;1;;;N;844313;6;5008;2003400;03/05/2024;"1,5";05/04/2024;34011190;S;2;27/08/2019;"59,46";SABONETE FRANCIS LUXO;12;ALIQUOTA ZERO;N;595;N;;0;D;36;0;36;;SABONETE FRANCIS ROSA NEGRA TURQUIA CX LUXO 90G;SABONETE FRANCIS ROSA NEGRA TURQUIA CX LUXO 90G;SABONETE FRANCIS ROSA NEGRA TURQUIA CX LUXO 90G;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;;S;N;0;0;MAIOR;MAIOR;;1;1;"3,7";1127;;;;
T;"7,89E+12";SABONETE FRANCIS SUAVE ALFAZEMA 85G;"0,88";"0,88";"2,49";S;S;N;;PLAYVENDER DISTRIBUIDORA DO BRASIL S/A;5009;HIGIENE;BALANﾇO LJ 02 2020;SABONETE;;UN;18;42115;STB;N;N;;;S;N;1;12;1;;;N;839098;6164;5008;2003400;17/11/2023;"0,88";05/04/2024;34011190;S;2;14/12/2018;"64,66";SABONETE FRANCIS SUAVE;12;ALIQUOTA ZERO;N;757;N;;0;D;24;0;24;;SABONETE FRANCIS SUAVE ALFAZEMA 85G;SABONETE FRANCIS SUAVE ALFAZEMA 85G;SABONETE FRANCIS SUAVE ALFAZEMA 85G;;N;N;;;N;N;6;SUBSTITUICAO;N;;;;S;N;0;0;MAIOR;MAIOR;;1;1;"2,49";1127;;;;
T;"7,89E+12";SABONETE FRANCIS SUAVE ERVA DOCE 85G;"0,94";"0,94";"2,49";S;S;N;;DRL DISTRIBUIDOR ATACADISTA LTDA;5009;HIGIENE;HIGIENE PESSOAL;SABONETE;;UN;18;55344;STB;N;N;;;S;N;1;12;1;;;N;840916;6;5008;2003400;05/04/2024;"0,94";05/04/2024;34011190;S;2;07/03/2019;"62,25";SABONETE FRANCIS SUAVE;12;ALIQUOTA ZERO;N;757;N;;0;D;24;0;24;;SABONETE FRANCIS SUAVE ERVA DOCE 85G;SABONETE FRANCIS SUAVE ERVA DOCE 85G;SABONETE FRANCIS SUAVE ERVA DOCE 85G;;N;N;;;N;N;6;SUBSTITUICAO;N;;;;S;N;0;0;MAIOR;MAIOR;;1;1;"2,49";1127;;;;
T;"7,89E+12";SABONETE FRANCIS SUAVE GARDENIA 85G;"1,1";"1,1";"2,49";S;S;N;;ALIANCA ATACADISTA LTDA.UBERLANDIA;5009;HIGIENE;HIGIENE PESSOAL;SABONETE;;UN;18;10114;STB;N;N;;;S;N;1;12;1;;;N;839097;6;5008;2003400;20/01/2024;"1,1";05/04/2024;34011190;S;2;14/12/2018;"55,82";SABONETE FRANCIS SUAVE;12;ALIQUOTA ZERO;N;757;N;;0;D;36;0;36;;SABONETE FRANCIS SUAVE GARDENIA 85G;SABONETE FRANCIS SUAVE GARDENIA 85G;SABONETE FRANCIS SUAVE GARDENIA 85G;;N;N;;;N;N;6;SUBSTITUICAO;N;;;;S;N;0;0;MAIOR;MAIOR;;1;1;"2,49";1127;;;;
